y_1,x_1,y_2,x_2
57760,43765,57870,43875
57765,38995,57875,39105
57765,39105,57875,39215
57770,43875,57880,43985
57780,38380,57890,38490
57780,39650,57890,39760
57785,39510,57895,39620
57790,38615,57900,38725
57790,44105,57900,44215
57800,37030,57910,37140
57800,43455,57910,43565
57805,43250,57915,43360
57810,43130,57920,43240
57840,38490,57950,38600
57845,44380,57955,44490
57850,42670,57960,42780
57850,43565,57960,43675
57850,44215,57960,44325
57855,38725,57965,38835
57875,39000,57985,39110
57875,39110,57985,39220
57885,42780,57995,42890
57890,38310,58000,38420
57890,38835,58000,38945
57900,38600,58010,38710
57900,44090,58010,44200
57915,44490,58025,44600
57920,39330,58030,39440
57920,42890,58030,43000
57950,38420,58060,38530
57950,41895,58060,42005
57955,38105,58065,38215
57955,44325,58065,44435
57960,42625,58070,42735
57965,38710,58075,38820
57985,39010,58095,39120
57985,39120,58095,39230
57995,42735,58105,42845
58000,38820,58110,38930
58010,38530,58120,38640
58020,39705,58130,39815
58030,44130,58140,44240
58045,37475,58155,37585
58060,38420,58170,38530
58060,43910,58170,44020
58065,38000,58175,38110
58065,38110,58175,38220
58065,44360,58175,44470
58075,38640,58185,38750
58080,43790,58190,43900
58095,39035,58205,39145
58100,39475,58210,39585
58100,43670,58210,43780
58110,38750,58220,38860
58110,38860,58220,38970
58120,38530,58230,38640
58155,37475,58265,37585
58155,38220,58265,38330
58155,39360,58265,39470
58175,37920,58285,38030
58175,38030,58285,38140
58185,38640,58295,38750
58185,39585,58295,39695
58200,39240,58310,39350
58210,39470,58320,39580
58220,38750,58330,38860
58220,44070,58330,44180
58230,38495,58340,38605
58255,42770,58365,42880
58265,38140,58375,38250
58265,38250,58375,38360
58265,39350,58375,39460
58265,39900,58375,40010
58275,42630,58385,42740
58285,37920,58395,38030
58285,38030,58395,38140
58295,39580,58405,39690
58295,39690,58405,39800
58300,43650,58410,43760
58310,39200,58420,39310
58315,43535,58425,43645
58320,39460,58430,39570
58330,44115,58440,44225
58335,42360,58445,42470
58340,43395,58450,43505
58345,43760,58455,43870
58365,37490,58475,37600
58375,38140,58485,38250
58375,38250,58485,38360
58375,39310,58485,39420
58395,37920,58505,38030
58395,38030,58505,38140
58395,43075,58505,43185
58400,43870,58510,43980
58405,39570,58515,39680
58405,39680,58515,39790
58410,43285,58520,43395
58410,43645,58520,43755
58415,44370,58525,44480
58420,39115,58530,39225
58425,43505,58535,43615
58430,39420,58540,39530
58450,42800,58560,42910
58450,43395,58560,43505
58455,43755,58565,43865
58485,38140,58595,38250
58485,39225,58595,39335
58485,42690,58595,42800
58495,44025,58605,44135
58505,37940,58615,38050
58505,42980,58615,43090
58510,43865,58620,43975
58515,39530,58625,39640
58515,39640,58625,39750
58520,43200,58630,43310
58520,43615,58630,43725
58530,39050,58640,39160
58535,43505,58645,43615
58540,39335,58650,39445
58560,42800,58670,42910
58560,43310,58670,43420
58565,39750,58675,39860
58565,43725,58675,43835
58570,38370,58680,38480
58575,44245,58685,44355
58595,39160,58705,39270
58595,42640,58705,42750
58600,38480,58710,38590
58605,44010,58715,44120
58615,38250,58725,38360
58620,43835,58730,43945
58625,39445,58735,39555
58625,39555,58735,39665
58625,44355,58735,44465
58630,43130,58740,43240
58630,43615,58740,43725
58645,43420,58755,43530
58650,38720,58760,38830
58650,39270,58760,39380
58655,44120,58765,44230
58660,42320,58770,42430
58665,38135,58775,38245
58670,42750,58780,42860
58670,43240,58780,43350
58675,39665,58785,39775
58675,39775,58785,39885
58675,43725,58785,43835
58675,44485,58785,44595
58680,38360,58790,38470
58700,37545,58810,37655
58710,38470,58820,38580
58715,44000,58825,44110
58720,38015,58830,38125
58725,38245,58835,38355
58730,43835,58840,43945
58735,39390,58845,39500
58735,39500,58845,39610
58735,44315,58845,44425
58740,43040,58850,43150
58750,38830,58860,38940
58755,38580,58865,38690
58755,43350,58865,43460
58755,43460,58865,43570
58765,44110,58875,44220
58775,38125,58885,38235
58780,42460,58890,42570
58780,42720,58890,42830
58780,43150,58890,43260
58790,38355,58900,38465
58810,37590,58920,37700
58820,38465,58930,38575
58825,43980,58935,44090
58835,38235,58945,38345
58845,39815,58955,39925
58845,43650,58955,43760
58845,44240,58955,44350
58850,42960,58960,43070
58860,38840,58970,38950
58865,38575,58975,38685
58865,43260,58975,43370
58865,43370,58975,43480
58875,44090,58985,44200
58880,43480,58990,43590
