y_1,x_1,y_2,x_2
2251,1970,2273,1992
2251,1992,2273,2014
2253,2122,2275,2144
2255,925,2277,947
2256,1792,2278,1814
2256,1844,2278,1866
2256,1930,2278,1952
2258,971,2280,993
2262,818,2284,840
2264,993,2286,1015
2265,2096,2287,2118
2267,947,2289,969
2269,1263,2291,1285
2269,2030,2291,2052
2269,2148,2291,2170
2270,1892,2292,1914
2272,1068,2294,1090
2273,1015,2295,1037
2273,1952,2295,1974
2273,1974,2295,1996
2275,2118,2297,2140
2276,1996,2298,2018
2277,912,2299,934
2278,1789,2300,1811
2278,1914,2300,1936
2280,969,2302,991
2283,1117,2305,1139
2286,991,2308,1013
2287,2094,2309,2116
2289,934,2311,956
2291,2028,2313,2050
2291,2050,2313,2072
2292,1886,2314,1908
2293,1207,2315,1229
2294,1080,2316,1102
2295,1013,2317,1035
2295,1936,2317,1958
2295,1958,2317,1980
2296,2155,2318,2177
2298,1980,2320,2002
2299,1035,2321,1057
2300,1786,2322,1808
2300,1908,2322,1930
2301,828,2323,850
2301,1229,2323,1251
2302,956,2324,978
2308,978,2330,1000
2310,1251,2332,1273
2311,925,2333,947
2312,1163,2334,1185
2313,2118,2335,2140
2314,1808,2336,1830
2314,1884,2336,1906
2316,2002,2338,2024
2317,1000,2339,1022
2317,1930,2339,1952
2317,1952,2339,1974
2318,2154,2340,2176
2318,2247,2340,2269
2320,1974,2342,1996
2321,1022,2343,1044
2321,1044,2343,1066
2322,1140,2344,1162
2322,1784,2344,1806
2322,1906,2344,1928
2324,947,2346,969
2324,1851,2346,1873
2326,1185,2348,1207
2330,969,2352,991
2331,1118,2353,1140
2334,1162,2356,1184
2335,2106,2357,2128
2336,1881,2358,1903
2337,2054,2359,2076
2338,1572,2360,1594
2339,1928,2361,1950
2339,1950,2361,1972
2340,1207,2362,1229
2340,2164,2362,2186
2340,2252,2362,2274
2343,2128,2365,2150
2344,1140,2366,1162
2344,1791,2366,1813
2344,1903,2366,1925
2344,2186,2366,2208
2345,2306,2367,2328
2346,1837,2368,1859
2347,2208,2369,2230
2348,1184,2370,1206
2351,1282,2373,1304
2351,2019,2373,2041
2352,1229,2374,1251
2353,1116,2375,1138
2354,1251,2376,1273
2356,1162,2378,1184
2358,959,2380,981
2358,1879,2380,1901
2360,1555,2382,1577
2360,1577,2382,1599
2360,1994,2382,2016
2362,1206,2384,1228
2365,2121,2387,2143
2366,1033,2388,1055
2366,1055,2388,1077
2366,1138,2388,1160
2366,2083,2388,2105
2366,2180,2388,2202
2368,1820,2390,1842
2368,1971,2390,1993
2369,2202,2391,2224
2370,1184,2392,1206
2371,2143,2393,2165
2373,1273,2395,1295
2373,2016,2395,2038
2374,1228,2396,1250
2376,1009,2398,1031
2376,1250,2398,1272
