y_1,x_1,y_2,x_2
1355,5059,1392,5096
1355,5096,1392,5133
1355,5369,1392,5406
1355,6566,1392,6603
1359,3476,1395,3513
1359,4856,1395,4893
1359,5133,1395,5169
1359,6186,1395,6223
1359,7166,1395,7203
1359,7203,1395,7239
1362,3273,1399,3309
1362,5016,1399,5053
1365,2946,1402,2983
1365,5206,1402,5243
1365,6126,1402,6163
1365,6306,1402,6343
1365,6603,1402,6639
1365,7076,1402,7113
1369,3169,1405,3206
1372,4929,1409,4966
1372,5169,1409,5206
1372,6529,1409,6566
1375,3133,1412,3169
1375,3813,1412,3849
1375,4279,1412,4316
1375,4966,1412,5003
1379,5703,1415,5739
1379,6266,1415,6303
1382,2983,1419,3019
1382,6223,1419,6259
1382,6343,1419,6379
1385,3206,1422,3243
1385,5406,1422,5443
1385,5443,1422,5479
1385,5479,1422,5516
1385,6746,1422,6783
1389,5259,1425,5296
1389,5296,1425,5333
1389,5333,1425,5369
1392,3019,1429,3056
1392,3849,1429,3886
1392,3886,1429,3923
1392,4893,1429,4929
1392,5053,1429,5089
1392,5089,1429,5126
1392,5369,1429,5406
1392,6566,1429,6603
1395,3449,1432,3486
1395,5126,1432,5163
1395,6163,1432,6199
1395,7143,1432,7179
1399,3243,1435,3279
1399,3279,1435,3316
1399,5003,1435,5039
1402,2936,1439,2973
1402,3093,1439,3129
1402,5206,1439,5243
1402,6303,1439,6339
1402,6603,1439,6639
1405,3169,1442,3206
1405,3923,1442,3959
1409,5163,1445,5199
1409,6513,1445,6549
1409,7063,1445,7099
1412,3129,1449,3166
1415,3369,1452,3406
1415,6259,1452,6296
1415,7019,1452,7056
1419,2973,1455,3009
1419,6199,1455,6236
1419,6783,1455,6819
1419,7629,1455,7666
1422,3206,1459,3243
1422,5406,1459,5443
1422,5443,1459,5479
1425,3316,1462,3353
1425,5876,1462,5913
1429,2899,1465,2936
1429,3816,1465,3853
1429,3853,1465,3889
1429,5069,1465,5106
1429,6549,1465,6586
1432,5106,1469,5143
1432,6143,1469,6179
1435,3243,1472,3279
1435,3279,1472,3316
1435,6086,1472,6123
1439,2936,1475,2973
1442,3166,1479,3203
1442,3889,1479,3926
1442,3926,1479,3963
1442,4923,1479,4959
1445,5143,1482,5179
1445,5179,1482,5216
1445,7056,1482,7093
1449,2693,1485,2729
1449,3093,1485,3129
1449,3129,1485,3166
1452,2729,1489,2766
1452,3353,1489,3389
1452,3963,1489,3999
1452,6236,1489,6273
1452,6273,1489,6309
1452,7009,1489,7046
1455,6179,1492,6216
1455,6766,1492,6803
1455,6939,1492,6976
1459,3203,1495,3239
1459,5396,1495,5433
1459,5433,1495,5469
1462,3316,1499,3353
1462,5876,1499,5913
1465,3813,1502,3849
1465,3849,1502,3886
1465,6529,1502,6566
1465,6566,1502,6603
1469,6123,1505,6159
1472,2766,1509,2803
1472,3239,1509,3276
1472,3276,1509,3313
1475,2906,1512,2943
1475,2943,1512,2979
1475,4469,1512,4506
1475,4823,1512,4859
1479,2803,1515,2839
1479,3053,1515,3089
1479,3166,1515,3203
1479,3886,1515,3923
1479,3923,1515,3959
1479,4929,1515,4966
1479,6603,1515,6639
1482,3549,1519,3586
1482,5129,1519,5166
1482,5166,1519,5203
1482,7046,1519,7083
1485,2683,1522,2719
1485,3089,1522,3126
1485,3126,1522,3163
1485,5469,1522,5506
1485,6803,1522,6839
1489,2719,1525,2756
1489,3016,1525,3053
1489,3353,1525,3389
1489,3959,1525,3996
1489,5913,1525,5949
1489,6069,1525,6106
1489,6216,1525,6253
1489,6253,1525,6289
1489,6289,1525,6326
1489,6989,1525,7026
1492,6159,1529,6196
1492,6766,1529,6803
